id;n;e;d;p;q;t1;
10;ee66448013ea9324a689798048feb29dd3dd1360b1c05029fa357de3659aabb95dcb40074b352c092e66a17f0e9c13a301ee281ccc197d9e37c2fe9e524a5a79f9913560f2f12b9a387982578849391d2d8fb52da5d35e6f5e1f5c825bc929edc13f92061e85c40ce4065f2306b9b99d8764eb01dfbc7f7d7ce6c8a2cafaff9fefef300ec9e2ecb12354c2685a80b967a986f6865979d116f8b9fa9f380d68d85c560a7047b7e746ea7408a51622fa135820a61e31496ef25fb6209cb214372bfb0d191f698109e640e23baf526ee50c799ac9cc99e8038887dcc078662f0f9b6ba1f044a6dcf47daca4dcd8cfa688dadc746bfa279c4cbc23c6e8d793b9cab7;10001;db430bf5905bcb01867a2259aec932969e69528d386edc4bff687b644deab7ce4149d295e2c200c260fedbc1f439f085981ce69fb5c82c14fccc474a6dfd1cc1da9b8730a7c0d08d832b9e89cb3b2d607cab13c3ec243f52c68aa996ebbc54e7eb3900a0c829d76ad3be5879ea919efa17b0e5c44f771afadb899736c2e19f803f928696e7701a510e93b0b31f632360dd6ebcdf9c5ce98f097bb007a1af97eaeda59ea482b07c79995a9d3a34e6c617fac0bdcb01ddde61af66e006997eba66f676e22dd2223b6da3fb853a7f445c0d29754fd1fed351a75ca938e6efecd5226b95816b068d048f011d35d7808f243e273bc4294506fedb5b776bf05dd71621;fedb2fa7173a6312e34f33ceb755692deebacad90cc2cc57c817dea5b1c6c1f4b094e21e6b2daee2e0de626ea85c4faa430bcc6f9e6f06cdd3afc33218aa3491448b8a43ca958cbeaeed8753aa22ac45fdd1b5e48ee084c0b02cc1e4c4f42c01e0f315807afe402ae23d70df090eb9b533d93ffbee533570286b15e0c36ad585;ef782c779b8632421e17ab7c54f1c74c4b7081fc5333ca82a9f87d4e08fd2b75004523dc1766a2043b3db903f266b801afc69da99d4c207cb15cfde6933528c9904629d7569dd3e60391f64c84bee154365c1ffcfa8b7a1d48f28c7f830adba6fe5bb105f377c654c56ce9db8b00c71f7e7769e0ba05fca1bf3dd32b3b93860b;203518718;
11;bbf844e7cb0988980b1dcb5e1601374d24262b569629f1289d291b17adef5131e84a0774ab438a8dac84db5a485000308ae35707ad81223ab9525cb6bddcce9d3c1f696c502c59c11923b662eab598e1fa3633f469a67532a85d7dbb536e01be2e67ba7cfc1458e3965d10d80948026c5233042e3e6e5e4744e61d08e43444b57dc6e021dd333df65e22b4fd027e35e2f18bf904c7d0f57ace76fb94a64b9154ba6ea6bddd431e5187c3d5180bf76f3bb97166dbb72bbe010bc45ef1d84c2e0b5df8916eff37b84e21d78bb0607f1eb0af6661251576a90089fee1357aa76409e3c6267155f45d930799d27e0aa62ef6ef5dc09083ff8e176f8e1e6f972a299f;10001;78a8fcea621e238d9e0d291fa336729e55271f48bca9fdc119696a97bfb250c79d99efc147b2da7ce9127b902fbd12f21625ab17259c3031cc067fb75a97241630a2e5547efe893af7fd41b5ab7e98bdee94deb2f522c2369b77301f90859c1ecdc10e27eed4ccde830608aaf5024173f12c0871fae7742381a9c9578ccdb49044826454543e2501d59909e20034d95fc45ee39e9d770afe9e952f98baa5e468f66c369e2f9f8125526829904a099638e53b33550c8c883a928db3929c5ca4c6e71ba8efd849a88156c9143d08215d36a4a4d348783a75e37995c60f356c75c2221b8d9736769f287f63655afe6b75567ae55ce0b0933898898c62f5835081a9;f8176071dc66596c11a379f132b10f6be5d6360fbaa44d96036c1357e30930d84c995aa35544f853b6115148991012fc2e986ccad03a8f5f4276f3358893e9f5e1183a240e5b8c2dea44ca75d04831869a90e42994fc8fb9c1e02c42f88ecc19fffa613c35395a3ff962626b5bb679115d2c600fe4d5fab120020505475e66a5;c1f640bb36f970f69fe55fe45c4dedbda147fefc2d407771f15fedd7a61d00414364c65c1ab4273d716b76bafc9227397daa95e9e25fe919f3f23559929b720630b1184b95a3a448f7da271cffbe10bb89aaef3fd158198b6d2b1de6493cd2ec7d2eb64cd45c9bde57e7442bf35cb5f9eb2f34b674816280083c1b0f1481dff3;324675007;
12;bb0d5895d0725386186941bccd5066de3a0d54db5bdcb78cc9857d061e97a104eb5c999845a2fbbc95f2c7a8a260294e9a6c32458a1c3e8f5e40eb4df1ec0fe52991017add46219b9f42095d18a4808b434c0a743524b2309d90f3d26958790f94a1acf7a6d2b6a16c51de70f6b671e3813d68e1f8ed3ec0c364a7c70fe63ee385adf0bc03c4da63dcb86535957bb48b47b0d0fae04d0243606c25c6b48d212f5078147a54db7248f3cd59bf61a5367e9b4d78e2d6e77f4bcd0e0cde62670b92c8f5688cad608879829296e67a2bcc9ec1634b4180a658bc1eb60a8764ee4b2b1ffbd13d0d2619fbb35607b6c76f08789bcca3af85d03f15862b0d6d8fcfdf0d;10001;1f0649a91f97b6cec901bc4b8a6a4985966f5ba1be8ccf4ce4a7e562bc743ddac906e4dae2c1f3ab05dbeccdc590d9891607d816bc9f8ea8cce34ba3f3fa4970a302501286dcf8fa0ce2311765dcf30d262e589589b2fa7321cf4701a1437160ea301eb63ccf3a476fe5ec55243682914f80560314fc94a9f83e9bad62afb7c2505d441ed592f399768264c19f53eb45671cd859b5f51ebb13285ebb8e11f4d436350c7808c22f5228907e7d8cbd1344bf2a625d268c57c68868378959e535ec88a8785228bf321df44e68149816266a73750f014f97eb595c17d42418d7a139daefb78c9facca71019408d8401984aed33b83ebfe40caf3091ff71ff917f001;d020860cfcaa40fecbf886d8654d24f3c9af2ce39cc4e21e1372c1da5752d195754b54cda9b7d7855d74a5e7aef706e028732244ae1cc597503c06ff274fc4cb51a4613b0cb08d191b8ea430bd1c8aabbca28e51705eb031d81f9aa48df70d4181bb0f693fcd5f9ea7b72b234efff8155c0cfb7e0cfa038c55a50f5f2793fe01;e613d5b2853f9804e15e3e4377ede02700d9a9f72e14a97daab87068394ce52571427266c983c9029cd4caafa1d9a93da4c126595e67f1d4834177c66be01fc8dd8d33b8a976af77cd5c1d38351af965db4478c5b466dd67db730ecf752420e8e866d9ef8435f6c0cea55a0ca456a58d502de557e739c7329d362600153df90d;213247100;
13;b936b5d61d17d96d60c255c2aff5f1da5d5c5795854fa1086981bb69f802d22fd45afc1b340550dde162d51549481472d00b31a2e89d387c0af9198c172c80bd19eba0ac767c3298ce2b6db3fcfb864eeb268fb62fd73f73dc3896894b8b27e758a6c2dc204398402ad7edc02c17017078e19a8ce034bf48ff36b3f68ed82b68b9090fbd638ce961c4f7cab3586e3acfd1ac40be89b3ec6d32fa9655fdb81292194e0ab47be65d3719ddf68e5515851c03717f8ffd873c448532d8b96d2a0195eb8644bb91b2128b4b4554eb075b204d23a7c01f002be09be4c6a9865b9a869e1974d3ad48747e00f056e5d5509bcddf1cb890ae842342e28d41e4474172bd37;10001;5592f9a0dc0050ed406f89c0521c888a23e8ae6edf11538dd771a16decb120fc0859a171d02f4495bfb5324e8b754a3d61f24a14c2f5214beea5f92fc8e53ef6202bc628e8f5a94b00b70010d12a457be11a07fc5d4e4e7af19d13b08bbed7c90424c8937c34befba6cfed8184dd7c44c315399b2d5c31a54085bdd0855f4b6e64ba3facd5c0b665fab33c06a40d70b7415eba81da3ba71cd9b13dd2f3e62a7b706d25b455b9bb3215493a22a9222cbe99e3c54798e534256de11a4c6b6252e73ed5a3d10c0354336f43f8c366150169a31c2da6ac08d892d8cff39cb4bb490eda4efb89c95f8eb4322b4e7ebe267abe07966afd0e8702df79926e16f07a4701;c1caf8edf545bdad0987ba609b33f6d2f905a0ad5bea669747444e0b61d943fd098671832c9a30d2fbee92a10e7fda61ba7c42fbfa2a12d18a5b59f15f2311a71477e45b61309a5260ec1f0130b1f11600e5cefcdc0b6d0ff1604bb8277585e3e4dc8729de85948f6f0ecb7e10cf8f4b2e7a3874e7539c83298fc87d54aa2051;f4aabdf1f252b387683c66ad8155f4ade5eca9aa9a7f95ff0948eb8720c3b2e7e3f26d6b83cc89a0c8253ba6a300588b4a3914fba560b436f85a07b24bb8a1427d8880eb627388f0503660ccb28a4782099d9d830c640c3c77abca6378dcb822f1b8c83644964f1151f0ea4d671e13636a9662574aaad82a4210991b082a6b07;497407596;
14;c6f5d08d3791911957561e82bccde31c60bcbe50185ab7004e849daf75515ee0c136eac17ff2c3ac02326607fc5d2d1327eed171e30e58310f6b8b8655b639d5d35e68ae49dee12b5b6c49b36084331c750262355999d78442e230c901de20918cb2882761a71c5622ca4b4d43ccc2d7d2d21ee0ba1b498311d18f7f5ae4614b1419c75ae95415428e4c283986721d4a608dedce4e438ac4ed2bfa7c7ace9e2510d16e7dad1e9f2e6e6fc3d5a471c202c745a5b1ef7bcd61608db84c8a2c1816f253bb5f7faf9c77a8da2f095facc57489958d2e568fa54dad77bb40590c09067aa7d6f610f90860d9c51ce1a7976af34ae312719b0c211149c0cdc7187c2f43;10001;98156ec583a491f57cfd2775683d394d87e4bed51ac8bcfa4f0ab03e5ebf4477293a8158482599ccf220f43d467b32e961acfc0cc23344d6bba2c994761045455dbcdce7dd2fb18f22e333b31a23f3addd03656ec27f066ee3716339436438210a1bae57ec1d815b965c6c1333b0617ff877058362bf590207acd8b3d116a20718305c11bcd1b3142bd6c192e902c658419fb9c76332927858262ff53d7eee93738d4cbf5ff1b5b6670c0a83401facc7408f98ffb113d55cee33e79b57f9ff0ca1c8df857248b34f7a2a68f89f6be46b25a0bddc8bd814293b7b98bbb9f6f1aeaecb48f03c0ea33987f0eec595e076de91ac9250c2017c19ee76d627bd96b91;f0527e5dd75f25acde158941be19ac9867633c88049afa83dba3d480cd4b09d96624536d3325d27859990cd17c994c926455f53ce8a4551d9c2abaaa1be006664f9d863509882035042f034a1491effbc940079af682a67c7580e90387e0c47fd72317a336b1f743745f25d507ab24d28eb6d55e344a0c89a9e64a444d1da739;d3f08dbd939d881fdf947f85816d89d2647b16c9b243a393835a7bb1b1fd5830051a2d11b8450e3e659bac8ddf399be9fb4ebb17078f3d7923e1b199468874c0bd17d377b7e6b353a9affa97986df79cd6d7043d8e630292583c61491156de9ed691ca3894c8e9025b7395ccbe78ad7b33faff31e07de6467cb109485091ae5b;335629042;
15;b43ba6b0a4d18454430af9c3ec1d6e984a7dcb7bcf9e8dbab1a9806fd3919961e5c3a63cc8da405526f420a980bfd2dcbc886668371eacc481249e0c794de8ed77de3202dd9eeb1ab9ca60118f9a1bfbd3ff98b80fb0a9401c889ba7921d17f84248d59a8da9f95ead9d8b631e254b71a9b451f3dbd82a47661f9897571aa04c7372b2ccb52cc1dcd608fdb9aee68e9f9272acd817cc5183e9d9e437fd30f3261decd87d6efc6222807e3c10594bd19f9c4649b2d48bf27945debc86eb8ab50a897a2315a1296d9afa3b69ddba6f8eb3f689e0075f949c63c0603181ec05a28c8db5b01e3cc62dfde1e433cfc079ca661e50f8067ff0dace09a71cdf8608a643;10001;731820b36f1d28cf125d20f09f8890068a93586d4141742a83a7c59023e037bdcf9728426ad50cfe13b9145e8a0c756066b9080487267c97a40cb92d280dbbb061baafdf2a9d806f79b3a5b3b12b6db15c493dc254aab0fa72fe3dc03dcb7c721a0a1ef5ea7f5ff2b916015c1375277f772ae2a6c27e8149450aea4bc2e10af993e2ce69b1b0d8ffec95c9a1933e3e620b503e3af896820364d31d084dddcd0c6bfb721042f5de26ee9145c9e92e9ef539ba3cfd334903536c5bf6da0a46435613fa02a646e5c65973cf16abc667d19a3d484230a616204cdd0dfbb76c9fd510e2b21683b4a6728411eb0df0c98f068390bf32202ca092ee103b51b30fa53711;c4eb941a8f2ce72e43ce31617efeff9909c9e68f87a18d7d8840def09f881b6419961286a248a80d046c68cce72cba0fd8c47e0096d55797145ab129185c91f33ba89cf069195016ea863db4731c9e5cfff5ec49b9675d644d4e20ec888ac9447a316aeea12dc862d2991f53ebdb4adef05ae721a82d61614752b114de0c2d9b;ea4e69ff9b49d599a2ae0d60a75b72462eb3aa5d4b68e44c6a41979335dcb255451348ead28fb0fa1e8282625946fdf1dceb88ea3a4c7a7f718886de12672e0e7e615a974d7bf17444365296b43d121ad72ba7c990300eb918ae76cd1ca034f081f228e70aa29953ce966935dca86e7eb00882643613796ee496a1980952c879;293394957;
16;eda9026ce524404d337945852ff7bc3f385dc38340e3c9c1adbadc1c72f53d24f2b5f9aac1ab7336b0e672d0b62e0d6aed13e50f90b6e7b289c11f1fbf568e0d56009c96a66d8859ee5b5145bd32d2b0b6fc4e36a08150a27a0957399d42e5dab84533a31573486c66ab772a4d76b0a8b4a3909f8587358dc2115d8734a760d23eda5ef37813889deed479604dab01947800c2e3d8e83fc38ed926711696f212a448d576f8f23cf636d19b9287809d6e9eaaa7398a5502aa6c86000176539c009f4c0ccdf9cf427c762483aee90a498485efbbb9d1f2b1f91486bd92d9c752227154dfe2207103ecf7a6cf3a7c28897ab14ef397e82deca812b5d4b17538b6e1;10001;7105c2388554931be3d1d584fc85e5496f85efd7f8c11b8ef70ef964b22afcb418950031fbbe8ca142c9a56aaa69064a868ac2917f71ec8854c8ba03801c2a9c1efd557ab3953d95ff2c005f9915956b22eaa44b885357449da2d98f75c17dcc617bcf8dcc42b1fb936c11d4d5580fb57b8a99d9b347d4e92094df94d02e95751c80a8e307e2d22ef6eb321fd7217579e6fd34e9082e32d57ce7d081ffe07f1d5b977c86e2e34b93a44b569fc22f4c6bfb13d28936c1a4c3a8698c19b52c321b5b1571126c7bd9785b155d70597b4be01475c918300bb46f9330f751a1c9aa1983bf175b5b5ee8aba23405ebc27d85ab0cc812c8d526f214889f93a9c042de6d;f7ca02cf9975c107c079089d8f0b897cc659ba58475aec4e37514eec1470e5394aaa3d3a408a92d5aa750652b1441000ca06495f86ab50cbc2778f6c2a12bb67df194e6646222ffb84a96050de520fd193994b31055f1eef7322a3ffac312ff9061db66c5e0551820d964308a2d4531526b05fe7cf3cdfa38678ab3766436e4b;f589133ebb0b23477bd203c78e4a560d31605ccf0b58393bf65bd42fb03634f337c156908e2b028a8a5974473f4ea47ba030b3ec8483a0b13523a6dfda38c8d02af68b1e7eea9e686dc00806a18fa1390d046970173fc80197987ff6a3672af2f87f1099ef725771f67a813d412a6b5694970a49b675b3baca49010563d7c403;430992058;
17;a7732327481978d57960e16640fc763103e75197786a5324f2b0b29f57a0d8af225b04d506706f40865214b1290632749b68d9f9117948bcaf11eece7c12fd91b12b47296b6192111f1f67a45ea871fed5b128695c331e50fe8f40456e92cff0e177d9016b02ae75aef31b92700b481d1d95fdc2f29da8fbc5c6f0f1152f0fac3379bd94fb02eb0ad4efb76a7b6b73afcb34a5de8b89bf0bb0336ff551c7b64d3cbfdc59a775467d1abba0dd0b84469dcaab8d29213badaf4597065b68678ea3a1d93b63227f0e6463e4f06e8f8c97a50eb108a734b27868cd7d16bc5ca7bc797f5e012451c2d3442b2072154df91e63a9e3c9b3fb2b1cac75ee2ad151ee7c3b;10001;5f1dd4eb1c5673bff739a3ef7c9cabda7dd8290dbc75d112dcd4a832410979ec49bca00b0da4525db9aee85815f0923a9088c7c0663f99a4ac61a8601c34815affe39081a3a081e33de58deedd621b96e0f5c7f9c948b440d7c8b17e7f27dffc7966a59adb9963562ff1a248d562632d3ec013ac683a4c61efdf68bfd903a98780ee53586914424e437b7da0d725b6458c8d02fd157f7e769c1fabac4d29cf6de2d9fd62d0bf839b6b4462141ba6d41895ec2bcb25956bc6bbc79dd95dcc7e880be36a8921166f066316e6123889282ce277acd7024f13213d8d2c13fe49088be3ae91ff8193bc192acfbcab0fa37f4741756617e6efe3aadf18d1cd9a8d9fc9;c2979eb9e992e0a662001ba60db79822261706cc9c99e31d1286c9394887d9ac118df6f8a723b2b1122f034c1fc8bcbcf14826817140fb03ea573a55218b011b776dfed2190e50c69e35d156f29e4502c041bfec02b11446eb835650e15ea57b1ff966af8a50eac625aa68244f4fbe6f758577dcdbac3f6c4bf48c88ffb737af;dc4ac68bed8411e269567683870a1dcf0cffa459c8f227fcede1f60b455bb1dbbfe972b271015f20ebacdd6f0c444e01b4c030cedc8ea5f5c94d4e2ff748f491afe49d64dec7b941f792a14b9fd9d88b556cab38cfc009df84811695898366155c26a0264a800035f5f0e367d454de0513328d694eeec3deca85750f7b879b35;145212655;
18;a8e7031982011b7e7d2e5fb043531ab2e77a945ed111d909bf783c600b560922406efb6b49e77b2a26e5667f3418ed9a38a06bd2652ac2caac4c0a1194bce5e19bc98e89152b1feb4f3985e29e328f566f36ef69a4d803b864de05870f4f55fcada1858dcc90ebf278c537681317e1fa5116cd6753af098e7f4ceef872e2852739b9483f76fcabde489523813a0c7fc5f0e8560a536c3258ae4cbb07cb3749fa1bcee7745d43cf7a50946f5b98b1826119265bf29152c873cb4c2d46d2fc6ccc3f4700de376b4627e3a25330a8f733d7c45438dae13299eafbf48acb7727049d98fac20a8619a2b512137a0ee70e738813e1fa22ceae6d58b846ef897441771f;10001;930991143aadf61e76a1d161a42a8bbaa5737c08d31f237fadf4e132878bdda5b8cc2509f0ab98f848263ac590380758d3e52c185c440e91dbced2911d9818d400084692a62005c8970eafb46a1dffd4b23af3cf57574a5dd349c92c1bb2e85b715884e8bde687d16d3bdb113a55f73f302a96a45620b24420247c81439a59693373d0e99bc9ba0b4f6210f44bca262030d51d356523d3dfb5bcd9ce8e57b967665e847e3ee96da0bac91508c3e81631659c6e001e12f86cb652ef694af877b13944bcb860439f6079be1bbee814a99fa936ed0e67b8c1f150ef01a30fbd12cb3be9a371ad3ffeddc47a20ff1a599c8dbf68c3633585ad75f7bfc5daee63e581;ce87fa15688a7441fd3e895f42290d8013ccd66e240b2c1dbf2be9b820904a3611f0c9f60308b017d3f2af411bd599dd6d7c1ff9fd49e18db113bd718af4b5cc3c2e59c2a4b3592b7b6009fab66e75f1991b86e784ae39d81feeb6aec9291a771fd2dd4017d38a592682523fe02032551eedd8d2eae94cd3744059381d05da41;d15bb96cea3756bdd66d25e4d554e6e746d917016cc9b0789fb6b9258604cd581ba0b5e128fcaa3336bf2d653726167b68028a9056d1460fce665732bb47ff77a6907d15feeb5957eb9437a96b06e90013ec0aa19e0143d863a23452bbc8d24841f3c0a566846496134bbe3c7823f0314f6da76ab592620bf0749a43603d395f;215247618;
19;d62f5b64cf556d9c67bb44e2198500935315981fb9c48b739f76292d2d9784779ab212a7d009f7e35779ac72f35df3bb32ecc49e26039b1f90f728f503764fc2b5227c43eba8d3d9f3db026f2d781086c45ab68d399182998c7a6db93877d4caeaf5dbe3543e2dc2b5bd8293eb5b53e62fe5f96f0c30caf0b3da0087a758a719d8bb4f010aed749fa0b1d87e5232d14458310d7d70e30a2ddf456679734de710d761c0696e6258e5b224991b6df0bd1b136e2f1bd177125aed4eed76e09e794009d9af7725649733af9de9077c6a528859dad93ab6f4bcf326b473684b595a845e47a71e437d4377040a970cce2ce2a961452bc79990c9238bf318cea76166e3;10001;40a68ec9c123a23061c74f25885a733005163192f1f9f7b5f0de33d3a53d6508cd330f1a845b5dedcb8bb8980209cbf6278afc565857224dc6ee33f8b110d74688725e5c0a182dca4e273f76db9cb0305db89bfdc8f0b9212c1c105ea642d58262a5cfb7b0c80bfc07ebaa2c88104b24e23462b43853ca0e19dba5e94c841ffbc9e7e022993c85ddce6c64499a1107155e9a91ef12f4a625444191d4cc8e9e8b169c1da5ffe265c9bccd8c24e5e0b68557c581996467bccc4b25cf5cafccf9c38d9542d945557fc465a62bc2c464cd70fd512fc86d162e6ecbbc57202ec55cadedc84ac4318deb9bbe0a566a21b2dda0528251c17dbe2f27bc45d08b34c3f6b1;e85950d9368602d6313b10bd89e5d94ad3e032c7751aa430b46e6e919de3b54206eea77ebec6babcf5e73c484064e05b994f19b8ca7d1537316ef784039427a88e6fed3ed1990851e4dd9449b85015b384df0ba5fbd362474cede096f88fc3df183d0195bce99503927b7b8d705e5458ae6a4c0cb78f559807212b473bab4e9d;ebfcb72e41b092b463b600479908221b09ca6a69b92a739400cbdd238345c3a1a9325ce1b5fee1450aee3a8d1d60034923e5a8c61a9b3ea595cd08c8d0daace5a0ee80a0bbc0eea5ace6e08b587d7f67223d4be405c435ee9295ccea8f4e446d635cf8740c7d4de39f0869372763c6698b31fd5e137878b8f3082a8bb9e2d37f;116949955;
20;c02c9eec1d9ad8809a87aa330283c3738a192626e8c97bc11ce98f8e5f21079d701e0dc82e3d1af853814898a1202a058d3da036906b7228420ef61c16697f2544e0ba813ded712a8f6dc2834e4c37c2d92ca922b86070f36cf3017716533675976017bbf92e3fdc69806fbfe4ad66e2895ffb73df866d47b3e0b30012914479eee413f8158fadf584c286e7e730f6ba1be14571e882dd58aa4ac8f4fcbd468c093e26b22f9d751bb21bca74c8f1fad87177154a6b267be52e0cfb39cb4f14512994cd33fbfd6adcb7ce086025255d7d9ee079e63a60dca06d878cdc0f93f6a990a22c93cd59f91ebcd5169728ef34cf9fcb197e6dd33ec93f3e4b1c2c0cda81;10001;b3ab040a0cc3b096cbe2faa5263cba87531da025d08e4f3d8522782ccb93bde2dbe7bd4ae2b00e7f0cd35a64188051c94efbc6c63ccfb7b31bcf9119417af07c8fa0ebbdd9801cc585c3409032abdf963425251c68f501a514bf3d27719fead295ec29447cfb588961b9cac0c5b3b8f5232ab194ebee6a4d174785131448ec92d35a87887bfb95233b4946ceceae38ed429870647078cf0c5cd8b152d52a61ab6a5cf115df6cffe61dd79da7838b80b0c8db70c46ba08abf41ad3045845baf669076a634e89ef15780fe00066e03cb4b9e3f6cadc6ba21f49574fcad4d3ee958c16c0f5c777446e2b772a4621ffdaaf94e006feb9a23272145517be471d40d61;cd1b385ff630987bf97a82d1d5f94033a20488b7cb7041211ebded8480e185750a6e415449a504a566ee7f43e89d975332eee7bcf14e813dea75b75585a040e17a5f74b0135b50cb71a4dadb2612d2da7f35cbe121d99db40a48e9de74dea9ee7e05d930a37bb4fd0648152fb6adbe7ec221d9256e7a6a4e1938bedebc04408f;efdbee6656a391047d2840f3c8b2c8d3d6ed22e2d23f08a00c47f9f990a076b211ba9f98fdb933d99ba3c50fa5a81999ba2701662efc26c65d2cf76794202fd8a37ce9e5e1aa2eb2703836f5d022835a62920005c0051ed74c937e3f4f2f2384fadbe57383606542827c71b984e856e6a353e4ae1f239ccf75e53007a2229bef;235152348;
21;d8327b91831a5dd2d843e382808ab7e52f5a6eff6a52f0d49d65e0aca423b9988f9975b814c6b6d9c8e7e3615aa07d7f02cf1206bf867318df2cfce5cfbf41133c9a817a06717ecc4c4567d969d04144d9d441f02e21ce546054676d54bed5ba57379e0408352637b0962675d80f2e5f5256c0dab63d54c75cbae08410c28f7ada1c3f25aa100a2a2a84f63aa964c7b7f1acc4d670aa1de73115dba35a8a01a5fe650881849138826d58dbc3e4089345d8e518bb2e32d59e3fcff4645b9c7e4ce245bc6a6701ed9b11b25fa67c7ce1f3e69392f6ee72f025eacd907a29d32de964832a6b97736fc45f6d403f208c43656f9b5efc4456c90cb1107aab650dfdbf;10001;95f23d7de8de0aa0c7da1e1b4f27e6ef8fee3af9ef36634e33748b6571da4d49209fa0e3f194f91107a4bd31b2778952e411d640d3e95e3eabdb39f3f22885ebdfa691929e916d0e2900224cca74e42fea9caab6f867fe00cb66feecf74ffc5067596dc102284abf693c5aa4751be25fbe6de90848493559a858fc8adc4cf4d14b51db0a3eaf6a080b477d822c957d9cb916ff3b1aaef86f0f2d813b2ccb0d4b5be4b74901d70f59cde2a1a97cf79e65f2dae9bfec83dc78be5e9e3898200e583371e26a80007c28aac1db5f396a728917c264e3e99fb384d5a857fc02caaa6c6999e743f2748343d06154afcfde88e17a7a67ca2fc83c645fa05078fc93c541;f842e8eb2d18daeeb506b1cb2e9638d9c6687ccb33354431aea1030ffdce75aeee306fd8b87e0731e56b10754f74ea9921a9c59d7221e5f7d0b458245c9860acd1ba912e1092aa03f38900dcbf968272bd6b8dc3e5385ca589cbd314ac6afd608ef3802c2ee8bc0c7999a116288eda489d6a6431cae4f99296627aba269b5f0f;deefb493885de5eac43e50ff32c36aafad8f8062f451683be4961e32075963fc822a0ec6d22e046087c4cb967f92ff74bcb949c03da664f6731f1951f3013da00df6b2759fea9254d5a0fea19c5089ae177c5ccc7ee84be75395a6b55ee9422b06bff8d6a18643f9ee1c507f032693a83ac78bbc06610984831deb6f2eac7651;139409734;
22;ac33062f0fdd8192589a9e3efc983d341d8f93af22b5513cf861d441a4ddb36a1ea2246a667d94c2aa30c72ce2c8896cbb5c605d91f6a9c1c0f915264b7fadd8612c7fb02e563585b843621bc599c0a8183cac5e6929e69e7067f2140aab62af7c2ef32eeb1d340568ff3f1ec393ba44f169dc7e5d60994007c76898cbd04dca553aed4ab67d145bc1c2a5ad337faac861755fc5bbaa36510bf22ccbe952777ea728b9a7fc40755fb03d0eef041786a8fb97b041a9d122fb18e3b0daf7c141d998c0835c543b881b23be1db4f90f2124b5142566dfeb16ca79fbaffcdd1c7a8161f4d38360e12f417ae21719550dc55429c8ab63abc3ef4521bc8471406489db;10001;635caddcca12ce895b871c78cbd82cb8bdb5f349c3854c7319ff9932a7a725b7be25614de405e2a8d0fb84726a09bd0278ba3d00c110cbb3795e40cdf012a4858eccd6811abbb3f68cf494cfe19d6e859036b25f67df3dab7ec0fbf6849190482228153aa5801c5c62d1a5e26288039b7491d9213150641d865f920358d7c18a63a9b9cdc3c1631d4f87b3636c7659d956d6804577c6ffcc97e80faa9c8718428492c8113b011e6cfe87c76b9350f7292deb115536e3afb0041d7ebc143afeef6420cb4fd03110304ed5a686251d190022ce3936c80346e12522f3f4d112a9f80da8edcfd03eff0864fd25e9d77a79890276d5ccfdcad47615e478de3bcc2381;c100e91ee9f2fd1cf73ee19cd45e0c7bfe8ff4261f9d8f20405fc701bd4b9bb3aec77441fa7bec9afb6652135a25957d4823895514bccf0f8e237812796558b51f3a44dccfe11a3b3f069b8401483e54bda62e7a54307023af4f7f12e71c2c384832e8d47887821437a53be95f01aaea60acb09a9adbd36385a4d6d19d6c3c89;e467bdeed5b29b9d1d574882c08c35f0a3c6fd7ed822280176c8e1e640451b4edd28443be7f91c69be48b2a76243c1a9181a4f8a3b55d02f6dd90f8141d15b129508edbef71b1dfbd85425fd8c5c96afb7a4cc607cd26ef2bf29e1cac9611e2cfee3943084b5a3cfd08cc5b1a16cc439d45fffbdf085a2e36f654b25dc32a243;152783489;
